type_id,spec_group,spec_key,value_min,value_max,value_text,unit,configuration_scope,source_url,accessed_date,notes
2031,materials,explicit_materials,,,stainless steel | plastic,,Type-level official page description,https://www.burkert.com/en/type/2031,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2031,surface_finish,explicit_roughness,,,Ra ≤ 0.38 µm...≤ 1.6 µm,µm,Type-level official page description,https://www.burkert.com/en/type/2031,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2032,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/2032,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2032,compliance,explicit_certifications_or_ratings,,,ATEX | IECEx,,Type-level official page description,https://www.burkert.com/en/type/2032,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2032,materials,explicit_materials,,,stainless steel | plastic,,Type-level official page description,https://www.burkert.com/en/type/2032,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2032,surface_finish,explicit_roughness,,,Ra ≤ 0.38 µm...≤ 1.6 µm,µm,Type-level official page description,https://www.burkert.com/en/type/2032,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2033,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/2033,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2033,compliance,explicit_certifications_or_ratings,,,ATEX | IECEx,,Type-level official page description,https://www.burkert.com/en/type/2033,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2033,materials,explicit_materials,,,stainless steel | plastic,,Type-level official page description,https://www.burkert.com/en/type/2033,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2033,surface_finish,explicit_roughness,,,Ra ≤ 0.38 µm...≤ 1.6 µm,µm,Type-level official page description,https://www.burkert.com/en/type/2033,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2034,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/2034,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2034,connection,explicit_connection_types,,,weld,,Type-level official page description,https://www.burkert.com/en/type/2034,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2035,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/2035,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2035,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/2035,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2036,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/2036,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2036,connection,explicit_connection_types,,,weld,,Type-level official page description,https://www.burkert.com/en/type/2036,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2036,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/2036,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2050,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/2050,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2050,connection,explicit_connection_types,,,flange | thread,,Type-level official page description,https://www.burkert.com/en/type/2050,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2051,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/2051,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
